Country,Population,GDP_per_Capita,Year,Medal
France,66808385,36205.5681017036,1996,Bronze
France,66808385,36205.5681017036,1996,Gold
France,66808385,36205.5681017036,1996,Silver
France,66808385,36205.5681017036,2000,Silver
France,66808385,36205.5681017036,2000,Bronze
France,66808385,36205.5681017036,2000,Bronze
France,66808385,36205.5681017036,2000,Silver
France,66808385,36205.5681017036,2000,Silver
France,66808385,36205.5681017036,2000,Silver
France,66808385,36205.5681017036,2000,Silver
France,66808385,36205.5681017036,2000,Silver
France,66808385,36205.5681017036,2000,Silver
France,66808385,36205.5681017036,2000,Silver
France,66808385,36205.5681017036,2000,Silver
France,66808385,36205.5681017036,2000,Silver
France,66808385,36205.5681017036,2000,Silver
France,66808385,36205.5681017036,2000,Silver
France,66808385,36205.5681017036,2000,Silver
France,66808385,36205.5681017036,2000,Gold
France,66808385,36205.5681017036,2000,Bronze
France,66808385,36205.5681017036,2000,Gold
France,66808385,36205.5681017036,2000,Bronze
France,66808385,36205.5681017036,2000,Silver
France,66808385,36205.5681017036,2000,Bronze
France,66808385,36205.5681017036,2000,Gold
France,66808385,36205.5681017036,2000,Silver
France,66808385,36205.5681017036,2000,Gold
France,66808385,36205.5681017036,2000,Gold
France,66808385,36205.5681017036,2000,Gold
France,66808385,36205.5681017036,2000,Gold
France,66808385,36205.5681017036,2000,Gold
France,66808385,36205.5681017036,2000,Silver
France,66808385,36205.5681017036,2000,Gold
France,66808385,36205.5681017036,2000,Silver
France,66808385,36205.5681017036,2000,Bronze
France,66808385,36205.5681017036,2000,Silver
France,66808385,36205.5681017036,2000,Silver
France,66808385,36205.5681017036,2000,Silver
France,66808385,36205.5681017036,2000,Gold
France,66808385,36205.5681017036,2000,Gold
France,66808385,36205.5681017036,2000,Gold
France,66808385,36205.5681017036,2000,Gold
France,66808385,36205.5681017036,2000,Silver
France,66808385,36205.5681017036,2000,Silver
France,66808385,36205.5681017036,2000,Silver
France,66808385,36205.5681017036,2000,Silver
France,66808385,36205.5681017036,2000,Silver
France,66808385,36205.5681017036,2000,Silver
France,66808385,36205.5681017036,2000,Silver
France,66808385,36205.5681017036,2000,Gold
France,66808385,36205.5681017036,2000,Gold
France,66808385,36205.5681017036,2000,Silver
France,66808385,36205.5681017036,2000,Silver
France,66808385,36205.5681017036,2000,Bronze
France,66808385,36205.5681017036,2000,Bronze
France,66808385,36205.5681017036,2000,Gold
France,66808385,36205.5681017036,2000,Gold
France,66808385,36205.5681017036,2000,Gold
France,66808385,36205.5681017036,2000,Gold
France,66808385,36205.5681017036,2000,Gold
France,66808385,36205.5681017036,2000,Gold
France,66808385,36205.5681017036,2000,Bronze
France,66808385,36205.5681017036,2000,Bronze
France,66808385,36205.5681017036,2000,Gold
France,66808385,36205.5681017036,2000,Silver
France,66808385,36205.5681017036,2000,Bronze
France,66808385,36205.5681017036,2000,Bronze
France,66808385,36205.5681017036,2000,Bronze
France,66808385,36205.5681017036,2000,Bronze
France,66808385,36205.5681017036,2004,Bronze
France,66808385,36205.5681017036,2004,Bronze
France,66808385,36205.5681017036,2004,Bronze
France,66808385,36205.5681017036,2004,Gold
France,66808385,36205.5681017036,2004,Silver
France,66808385,36205.5681017036,2004,Silver
France,66808385,36205.5681017036,2004,Bronze
France,66808385,36205.5681017036,2004,Bronze
France,66808385,36205.5681017036,2004,Bronze
France,66808385,36205.5681017036,2004,Bronze
France,66808385,36205.5681017036,2004,Bronze
France,66808385,36205.5681017036,2004,Silver
France,66808385,36205.5681017036,2004,Gold
France,66808385,36205.5681017036,2004,Bronze
France,66808385,36205.5681017036,2004,Gold
France,66808385,36205.5681017036,2004,Silver
France,66808385,36205.5681017036,2004,Bronze
France,66808385,36205.5681017036,2004,Bronze
France,66808385,36205.5681017036,2004,Bronze
France,66808385,36205.5681017036,2004,Gold
France,66808385,36205.5681017036,2004,Gold
France,66808385,36205.5681017036,2004,Gold
France,66808385,36205.5681017036,2004,Gold
France,66808385,36205.5681017036,2004,Gold
France,66808385,36205.5681017036,2004,Gold
France,66808385,36205.5681017036,2004,Bronze
France,66808385,36205.5681017036,2004,Silver
France,66808385,36205.5681017036,2004,Gold
France,66808385,36205.5681017036,2004,Gold
France,66808385,36205.5681017036,2004,Gold
France,66808385,36205.5681017036,2004,Gold
France,66808385,36205.5681017036,2004,Bronze
France,66808385,36205.5681017036,2004,Bronze
France,66808385,36205.5681017036,2004,Bronze
France,66808385,36205.5681017036,2004,Bronze
France,66808385,36205.5681017036,2004,Gold
France,66808385,36205.5681017036,2004,Gold
France,66808385,36205.5681017036,2004,Gold
France,66808385,36205.5681017036,2004,Gold
France,66808385,36205.5681017036,2004,Gold
France,66808385,36205.5681017036,2004,Silver
France,66808385,36205.5681017036,2004,Gold
France,66808385,36205.5681017036,2004,Gold
France,66808385,36205.5681017036,2004,Silver
France,66808385,36205.5681017036,2004,Silver
France,66808385,36205.5681017036,2004,Gold
France,66808385,36205.5681017036,2004,Bronze
France,66808385,36205.5681017036,2004,Bronze
France,66808385,36205.5681017036,2004,Silver
France,66808385,36205.5681017036,2004,Bronze
France,66808385,36205.5681017036,2004,Silver
France,66808385,36205.5681017036,2004,Bronze
France,66808385,36205.5681017036,2004,Bronze
France,66808385,36205.5681017036,2008,Bronze
France,66808385,36205.5681017036,2008,Gold
France,66808385,36205.5681017036,2008,Bronze
France,66808385,36205.5681017036,2008,Silver
France,66808385,36205.5681017036,2008,Silver
France,66808385,36205.5681017036,2008,Silver
France,66808385,36205.5681017036,2008,Silver
France,66808385,36205.5681017036,2008,Silver
France,66808385,36205.5681017036,2008,Silver
France,66808385,36205.5681017036,2008,Bronze
France,66808385,36205.5681017036,2008,Silver
France,66808385,36205.5681017036,2008,Bronze
France,66808385,36205.5681017036,2008,Bronze
France,66808385,36205.5681017036,2008,Bronze
France,66808385,36205.5681017036,2008,Bronze
France,66808385,36205.5681017036,2008,Silver
France,66808385,36205.5681017036,2008,Silver
France,66808385,36205.5681017036,2008,Silver
France,66808385,36205.5681017036,2008,Bronze
France,66808385,36205.5681017036,2008,Bronze
France,66808385,36205.5681017036,2008,Bronze
France,66808385,36205.5681017036,2008,Silver
France,66808385,36205.5681017036,2008,Gold
France,66808385,36205.5681017036,2008,Silver
France,66808385,36205.5681017036,2008,Bronze
France,66808385,36205.5681017036,2008,Silver
France,66808385,36205.5681017036,2008,Silver
France,66808385,36205.5681017036,2008,Silver
France,66808385,36205.5681017036,2008,Gold
France,66808385,36205.5681017036,2008,Silver
France,66808385,36205.5681017036,2008,Silver
France,66808385,36205.5681017036,2008,Gold
France,66808385,36205.5681017036,2008,Gold
France,66808385,36205.5681017036,2008,Gold
France,66808385,36205.5681017036,2008,Silver
France,66808385,36205.5681017036,2008,Gold
France,66808385,36205.5681017036,2008,Gold
France,66808385,36205.5681017036,2008,Gold
France,66808385,36205.5681017036,2008,Bronze
France,66808385,36205.5681017036,2008,Silver
France,66808385,36205.5681017036,2008,Gold
France,66808385,36205.5681017036,2008,Gold
France,66808385,36205.5681017036,2008,Gold
France,66808385,36205.5681017036,2008,Gold
France,66808385,36205.5681017036,2008,Gold
France,66808385,36205.5681017036,2008,Gold
France,66808385,36205.5681017036,2008,Gold
France,66808385,36205.5681017036,2008,Gold
France,66808385,36205.5681017036,2008,Gold
France,66808385,36205.5681017036,2008,Gold
France,66808385,36205.5681017036,2008,Gold
France,66808385,36205.5681017036,2008,Gold
France,66808385,36205.5681017036,2008,Gold
France,66808385,36205.5681017036,2008,Gold
France,66808385,36205.5681017036,2008,Gold
France,66808385,36205.5681017036,2008,Bronze
France,66808385,36205.5681017036,2008,Silver
France,66808385,36205.5681017036,2008,Silver
France,66808385,36205.5681017036,2008,Bronze
France,66808385,36205.5681017036,2008,Bronze
France,66808385,36205.5681017036,2008,Bronze
France,66808385,36205.5681017036,2008,Bronze
France,66808385,36205.5681017036,2008,Bronze
France,66808385,36205.5681017036,2008,Bronze
France,66808385,36205.5681017036,2008,Bronze
France,66808385,36205.5681017036,2008,Bronze
France,66808385,36205.5681017036,2008,Bronze
France,66808385,36205.5681017036,2008,Bronze
France,66808385,36205.5681017036,2008,Bronze
France,66808385,36205.5681017036,2008,Bronze
France,66808385,36205.5681017036,2008,Silver
France,66808385,36205.5681017036,2008,Bronze
France,66808385,36205.5681017036,2008,Bronze
France,66808385,36205.5681017036,2008,Silver
France,66808385,36205.5681017036,2008,Gold
France,66808385,36205.5681017036,2008,Bronze
France,66808385,36205.5681017036,2012,Gold
France,66808385,36205.5681017036,2012,Silver
France,66808385,36205.5681017036,2012,Gold
France,66808385,36205.5681017036,2012,Gold
France,66808385,36205.5681017036,2012,Gold
France,66808385,36205.5681017036,2012,Gold
France,66808385,36205.5681017036,2012,Gold
France,66808385,36205.5681017036,2012,Gold
France,66808385,36205.5681017036,2012,Gold
France,66808385,36205.5681017036,2012,Silver
France,66808385,36205.5681017036,2012,Silver
France,66808385,36205.5681017036,2012,Silver
France,66808385,36205.5681017036,2012,Silver
France,66808385,36205.5681017036,2012,Silver
France,66808385,36205.5681017036,2012,Bronze
France,66808385,36205.5681017036,2012,Bronze
France,66808385,36205.5681017036,2012,Bronze
France,66808385,36205.5681017036,2012,Bronze
France,66808385,36205.5681017036,2012,Bronze
France,66808385,36205.5681017036,2012,Bronze
France,66808385,36205.5681017036,2012,Gold
France,66808385,36205.5681017036,2012,Silver
France,66808385,36205.5681017036,2012,Bronze
France,66808385,36205.5681017036,2012,Bronze
France,66808385,36205.5681017036,2012,Bronze
France,66808385,36205.5681017036,2012,Bronze
France,66808385,36205.5681017036,2012,Gold
France,66808385,36205.5681017036,2012,Silver
France,66808385,36205.5681017036,2012,Silver
France,66808385,36205.5681017036,2012,Silver
France,66808385,36205.5681017036,2012,Silver
France,66808385,36205.5681017036,2012,Silver
France,66808385,36205.5681017036,2012,Silver
France,66808385,36205.5681017036,2012,Silver
France,66808385,36205.5681017036,2012,Silver
France,66808385,36205.5681017036,2012,Silver
France,66808385,36205.5681017036,2012,Silver
France,66808385,36205.5681017036,2012,Silver
France,66808385,36205.5681017036,2012,Silver
France,66808385,36205.5681017036,2012,Gold
France,66808385,36205.5681017036,2012,Gold
France,66808385,36205.5681017036,2012,Silver
France,66808385,36205.5681017036,2012,Silver
France,66808385,36205.5681017036,2012,Silver
France,66808385,36205.5681017036,2012,Silver
France,66808385,36205.5681017036,2012,Silver
France,66808385,36205.5681017036,2012,Gold
France,66808385,36205.5681017036,2012,Bronze
France,66808385,36205.5681017036,2012,Gold
France,66808385,36205.5681017036,2012,Gold
France,66808385,36205.5681017036,2012,Gold
France,66808385,36205.5681017036,2012,Gold
France,66808385,36205.5681017036,2012,Gold
France,66808385,36205.5681017036,2012,Gold
France,66808385,36205.5681017036,2012,Gold
France,66808385,36205.5681017036,2012,Gold
France,66808385,36205.5681017036,2012,Gold
France,66808385,36205.5681017036,2012,Gold
France,66808385,36205.5681017036,2012,Gold
France,66808385,36205.5681017036,2012,Gold
France,66808385,36205.5681017036,2012,Gold
France,66808385,36205.5681017036,2012,Gold
France,66808385,36205.5681017036,2012,Gold
France,66808385,36205.5681017036,2012,Gold
France,66808385,36205.5681017036,2012,Bronze
France,66808385,36205.5681017036,2012,Bronze
France,66808385,36205.5681017036,2012,Bronze
France,66808385,36205.5681017036,2012,Gold
France,66808385,36205.5681017036,2012,Bronze
France,66808385,36205.5681017036,2012,Bronze
France,66808385,36205.5681017036,2012,Silver
France,66808385,36205.5681017036,2012,Silver
France,66808385,36205.5681017036,2012,Bronze
France,66808385,36205.5681017036,2012,Silver
France,66808385,36205.5681017036,2012,Bronze
France,66808385,36205.5681017036,2012,Silver
France,66808385,36205.5681017036,2012,Bronze
France,66808385,36205.5681017036,2012,Silver
France,66808385,36205.5681017036,2012,Silver
France,66808385,36205.5681017036,2012,Bronze
France,66808385,36205.5681017036,2012,Bronze
France,66808385,36205.5681017036,2012,Bronze
Gabon,1725292,8266.4456050624,2012,Silver
Georgia,3679000,3795.97330845042,1996,Bronze
Georgia,3679000,3795.97330845042,1996,Bronze
Georgia,3679000,3795.97330845042,2000,Bronze
Georgia,3679000,3795.97330845042,2000,Bronze
Georgia,3679000,3795.97330845042,2000,Bronze
Georgia,3679000,3795.97330845042,2000,Bronze
Georgia,3679000,3795.97330845042,2000,Bronze
Georgia,3679000,3795.97330845042,2000,Bronze
Georgia,3679000,3795.97330845042,2004,Silver
Georgia,3679000,3795.97330845042,2004,Gold
Georgia,3679000,3795.97330845042,2004,Gold
Georgia,3679000,3795.97330845042,2004,Silver
Georgia,3679000,3795.97330845042,2008,Gold
Georgia,3679000,3795.97330845042,2008,Bronze
Georgia,3679000,3795.97330845042,2008,Bronze
Georgia,3679000,3795.97330845042,2008,Gold
Georgia,3679000,3795.97330845042,2008,Bronze
Georgia,3679000,3795.97330845042,2008,Gold
Georgia,3679000,3795.97330845042,2012,Gold
Georgia,3679000,3795.97330845042,2012,Silver
Georgia,3679000,3795.97330845042,2012,Silver
Georgia,3679000,3795.97330845042,2012,Bronze
Georgia,3679000,3795.97330845042,2012,Bronze
Georgia,3679000,3795.97330845042,2012,Silver
Georgia,3679000,3795.97330845042,2012,Bronze
Germany,81413145,41313.3139945434,1896,Silver
Germany,81413145,41313.3139945434,1896,Silver
Germany,81413145,41313.3139945434,1896,Gold
Germany,81413145,41313.3139945434,1896,Silver
Germany,81413145,41313.3139945434,1896,Gold
Germany,81413145,41313.3139945434,1896,Silver
Germany,81413145,41313.3139945434,1896,Silver
Germany,81413145,41313.3139945434,1896,Bronze
Germany,81413145,41313.3139945434,1896,Gold
Germany,81413145,41313.3139945434,1896,Gold
Germany,81413145,41313.3139945434,1896,Gold
Germany,81413145,41313.3139945434,1896,Gold
Germany,81413145,41313.3139945434,1896,Gold
Germany,81413145,41313.3139945434,1896,Gold
Germany,81413145,41313.3139945434,1896,Gold
Germany,81413145,41313.3139945434,1896,Gold
Germany,81413145,41313.3139945434,1896,Gold
Germany,81413145,41313.3139945434,1896,Gold
Germany,81413145,41313.3139945434,1896,Gold
Germany,81413145,41313.3139945434,1896,Gold
Germany,81413145,41313.3139945434,1896,Gold
Germany,81413145,41313.3139945434,1896,Gold
Germany,81413145,41313.3139945434,1896,Gold
Germany,81413145,41313.3139945434,1896,Gold
Germany,81413145,41313.3139945434,1896,Gold
Germany,81413145,41313.3139945434,1896,Gold
Germany,81413145,41313.3139945434,1896,Gold
Germany,81413145,41313.3139945434,1896,Gold
Germany,81413145,41313.3139945434,1896,Gold
Germany,81413145,41313.3139945434,1896,Gold
Germany,81413145,41313.3139945434,1896,Bronze
Germany,81413145,41313.3139945434,1896,Gold
Germany,81413145,41313.3139945434,1896,Gold
Germany,81413145,41313.3139945434,1900,Gold
Germany,81413145,41313.3139945434,1900,Gold
Germany,81413145,41313.3139945434,1900,Gold
Germany,81413145,41313.3139945434,1900,Gold
Germany,81413145,41313.3139945434,1900,Gold
Germany,81413145,41313.3139945434,1900,Gold
Germany,81413145,41313.3139945434,1900,Bronze
Germany,81413145,41313.3139945434,1900,Bronze
Germany,81413145,41313.3139945434,1900,Bronze
Germany,81413145,41313.3139945434,1900,Bronze
Germany,81413145,41313.3139945434,1900,Bronze
Germany,81413145,41313.3139945434,1900,Bronze
Germany,81413145,41313.3139945434,1900,Bronze
Germany,81413145,41313.3139945434,1900,Bronze
Germany,81413145,41313.3139945434,1900,Bronze
Germany,81413145,41313.3139945434,1900,Bronze
Germany,81413145,41313.3139945434,1900,Gold
Germany,81413145,41313.3139945434,1900,Gold
Germany,81413145,41313.3139945434,1900,Gold
Germany,81413145,41313.3139945434,1900,Gold
Germany,81413145,41313.3139945434,1900,Gold
Germany,81413145,41313.3139945434,1900,Silver
