Country,Population,GDP per Capita,Year,Medal
Russia,144096812,9092.58053606884,2002,Bronze
Russia,144096812,9092.58053606884,2002,Silver
Russia,144096812,9092.58053606884,2002,Silver
Russia,144096812,9092.58053606884,2002,Gold
Russia,144096812,9092.58053606884,2002,Silver
Russia,144096812,9092.58053606884,2002,Silver
Russia,144096812,9092.58053606884,2002,Gold
Russia,144096812,9092.58053606884,2002,Gold
Russia,144096812,9092.58053606884,2002,Silver
Russia,144096812,9092.58053606884,2002,Bronze
Russia,144096812,9092.58053606884,2002,Gold
Russia,144096812,9092.58053606884,2002,Gold
Russia,144096812,9092.58053606884,2006,Bronze
Russia,144096812,9092.58053606884,2006,Bronze
Russia,144096812,9092.58053606884,2006,Gold
Russia,144096812,9092.58053606884,2006,Gold
Russia,144096812,9092.58053606884,2006,Gold
Russia,144096812,9092.58053606884,2006,Gold
Russia,144096812,9092.58053606884,2006,Gold
Russia,144096812,9092.58053606884,2006,Silver
Russia,144096812,9092.58053606884,2006,Silver
Russia,144096812,9092.58053606884,2006,Silver
Russia,144096812,9092.58053606884,2006,Silver
Russia,144096812,9092.58053606884,2006,Silver
Russia,144096812,9092.58053606884,2006,Silver
Russia,144096812,9092.58053606884,2006,Silver
Russia,144096812,9092.58053606884,2006,Silver
Russia,144096812,9092.58053606884,2006,Silver
Russia,144096812,9092.58053606884,2006,Gold
Russia,144096812,9092.58053606884,2006,Gold
Russia,144096812,9092.58053606884,2006,Gold
Russia,144096812,9092.58053606884,2006,Bronze
Russia,144096812,9092.58053606884,2006,Gold
Russia,144096812,9092.58053606884,2006,Gold
Russia,144096812,9092.58053606884,2006,Silver
Russia,144096812,9092.58053606884,2006,Gold
Russia,144096812,9092.58053606884,2006,Bronze
Russia,144096812,9092.58053606884,2006,Bronze
Russia,144096812,9092.58053606884,2006,Bronze
Russia,144096812,9092.58053606884,2006,Bronze
Russia,144096812,9092.58053606884,2006,Bronze
Russia,144096812,9092.58053606884,2006,Silver
Russia,144096812,9092.58053606884,2006,Gold
Russia,144096812,9092.58053606884,2006,Gold
Russia,144096812,9092.58053606884,2006,Gold
Russia,144096812,9092.58053606884,2006,Gold
Russia,144096812,9092.58053606884,2006,Silver
Russia,144096812,9092.58053606884,2006,Gold
Russia,144096812,9092.58053606884,2006,Bronze
Russia,144096812,9092.58053606884,2006,Bronze
Russia,144096812,9092.58053606884,2006,Bronze
Russia,144096812,9092.58053606884,2006,Bronze
Russia,144096812,9092.58053606884,2006,Bronze
Russia,144096812,9092.58053606884,2010,Silver
Russia,144096812,9092.58053606884,2010,Gold
Russia,144096812,9092.58053606884,2010,Gold
Russia,144096812,9092.58053606884,2010,Gold
Russia,144096812,9092.58053606884,2010,Gold
Russia,144096812,9092.58053606884,2010,Gold
Russia,144096812,9092.58053606884,2010,Bronze
Russia,144096812,9092.58053606884,2010,Bronze
Russia,144096812,9092.58053606884,2010,Bronze
Russia,144096812,9092.58053606884,2010,Bronze
Russia,144096812,9092.58053606884,2010,Bronze
Russia,144096812,9092.58053606884,2010,Bronze
Russia,144096812,9092.58053606884,2010,Bronze
Russia,144096812,9092.58053606884,2010,Bronze
Russia,144096812,9092.58053606884,2010,Bronze
Russia,144096812,9092.58053606884,2010,Silver
Russia,144096812,9092.58053606884,2010,Silver
Russia,144096812,9092.58053606884,2010,Bronze
Russia,144096812,9092.58053606884,2010,Gold
Russia,144096812,9092.58053606884,2010,Silver
Russia,144096812,9092.58053606884,2010,Bronze
Russia,144096812,9092.58053606884,2010,Bronze
Russia,144096812,9092.58053606884,2010,Bronze
Russia,144096812,9092.58053606884,2010,Bronze
Russia,144096812,9092.58053606884,2010,Silver
Russia,144096812,9092.58053606884,2014,Bronze
Russia,144096812,9092.58053606884,2014,Gold
Russia,144096812,9092.58053606884,2014,Gold
Russia,144096812,9092.58053606884,2014,Gold
Russia,144096812,9092.58053606884,2014,Gold
Russia,144096812,9092.58053606884,2014,Silver
Russia,144096812,9092.58053606884,2014,Silver
Russia,144096812,9092.58053606884,2014,Silver
Russia,144096812,9092.58053606884,2014,Silver
Russia,144096812,9092.58053606884,2014,Silver
Russia,144096812,9092.58053606884,2014,Gold
Russia,144096812,9092.58053606884,2014,Gold
Russia,144096812,9092.58053606884,2014,Gold
Russia,144096812,9092.58053606884,2014,Gold
Russia,144096812,9092.58053606884,2014,Gold
Russia,144096812,9092.58053606884,2014,Gold
Russia,144096812,9092.58053606884,2014,Gold
Russia,144096812,9092.58053606884,2014,Bronze
Russia,144096812,9092.58053606884,2014,Silver
Russia,144096812,9092.58053606884,2014,Silver
Russia,144096812,9092.58053606884,2014,Silver
Russia,144096812,9092.58053606884,2014,Silver
Russia,144096812,9092.58053606884,2014,Silver
Russia,144096812,9092.58053606884,2014,Bronze
Russia,144096812,9092.58053606884,2014,Silver
Russia,144096812,9092.58053606884,2014,Gold
Russia,144096812,9092.58053606884,2014,Gold
Russia,144096812,9092.58053606884,2014,Gold
Russia,144096812,9092.58053606884,2014,Gold
Russia,144096812,9092.58053606884,2014,Gold
Russia,144096812,9092.58053606884,2014,Gold
Russia,144096812,9092.58053606884,2014,Bronze
Russia,144096812,9092.58053606884,2014,Gold
Russia,144096812,9092.58053606884,2014,Silver
Russia,144096812,9092.58053606884,2014,Gold
Russia,144096812,9092.58053606884,2014,Gold
Russia,144096812,9092.58053606884,2014,Gold
Russia,144096812,9092.58053606884,2014,Gold
Russia,144096812,9092.58053606884,2014,Gold
Russia,144096812,9092.58053606884,2014,Gold
Russia,144096812,9092.58053606884,2014,Gold
Russia,144096812,9092.58053606884,2014,Silver
Russia,144096812,9092.58053606884,2014,Bronze
Russia,144096812,9092.58053606884,2014,Gold
Russia,144096812,9092.58053606884,2014,Gold
Russia,144096812,9092.58053606884,2014,Gold
Russia,144096812,9092.58053606884,2014,Gold
Russia,144096812,9092.58053606884,2014,Gold
Russia,144096812,9092.58053606884,2014,Bronze
Russia,144096812,9092.58053606884,2014,Silver
Russia,144096812,9092.58053606884,2014,Bronze
Russia,144096812,9092.58053606884,2014,Bronze
Russia,144096812,9092.58053606884,2014,Bronze
Russia,144096812,9092.58053606884,2014,Bronze
Russia,144096812,9092.58053606884,2014,Silver
Russia,144096812,9092.58053606884,2014,Silver
Russia,144096812,9092.58053606884,2014,Silver
Russia,144096812,9092.58053606884,2014,Silver
Russia,144096812,9092.58053606884,2014,Bronze
Russia,144096812,9092.58053606884,2014,Gold
Russia,144096812,9092.58053606884,2014,Silver
Russia,144096812,9092.58053606884,2014,Silver
Russia,144096812,9092.58053606884,2014,Silver
Russia,144096812,9092.58053606884,2014,Bronze
Russia,144096812,9092.58053606884,2014,Gold
Russia,144096812,9092.58053606884,2014,Gold
Russia,144096812,9092.58053606884,2014,Silver
Russia,144096812,9092.58053606884,2014,Bronze
Slovakia,5424050,16088.2775872723,2006,Silver
Slovakia,5424050,16088.2775872723,2010,Silver
Slovakia,5424050,16088.2775872723,2010,Bronze
Slovakia,5424050,16088.2775872723,2010,Gold
Slovakia,5424050,16088.2775872723,2014,Gold
Slovenia,2063768,20726.5398863708,1994,Bronze
Slovenia,2063768,20726.5398863708,1994,Bronze
Slovenia,2063768,20726.5398863708,1994,Bronze
Slovenia,2063768,20726.5398863708,2002,Bronze
Slovenia,2063768,20726.5398863708,2002,Bronze
Slovenia,2063768,20726.5398863708,2002,Bronze
Slovenia,2063768,20726.5398863708,2002,Bronze
Slovenia,2063768,20726.5398863708,2010,Silver
Slovenia,2063768,20726.5398863708,2010,Silver
Slovenia,2063768,20726.5398863708,2010,Bronze
Slovenia,2063768,20726.5398863708,2014,Bronze
Slovenia,2063768,20726.5398863708,2014,Gold
Slovenia,2063768,20726.5398863708,2014,Gold
Slovenia,2063768,20726.5398863708,2014,Bronze
Slovenia,2063768,20726.5398863708,2014,Bronze
Slovenia,2063768,20726.5398863708,2014,Silver
Slovenia,2063768,20726.5398863708,2014,Bronze
Slovenia,2063768,20726.5398863708,2014,Silver
Spain,46418269,25831.5823052954,1972,Gold
Spain,46418269,25831.5823052954,1992,Bronze
Sweden,9798871,50579.6736486777,1924,Silver
Sweden,9798871,50579.6736486777,1924,Silver
Sweden,9798871,50579.6736486777,1924,Silver
Sweden,9798871,50579.6736486777,1924,Silver
Sweden,9798871,50579.6736486777,1924,Silver
Sweden,9798871,50579.6736486777,1924,Silver
Sweden,9798871,50579.6736486777,1924,Silver
Sweden,9798871,50579.6736486777,1924,Silver
Sweden,9798871,50579.6736486777,1924,Gold
Sweden,9798871,50579.6736486777,1928,Silver
Sweden,9798871,50579.6736486777,1928,Silver
Sweden,9798871,50579.6736486777,1928,Silver
Sweden,9798871,50579.6736486777,1928,Silver
Sweden,9798871,50579.6736486777,1928,Silver
Sweden,9798871,50579.6736486777,1928,Silver
Sweden,9798871,50579.6736486777,1928,Silver
Sweden,9798871,50579.6736486777,1928,Silver
Sweden,9798871,50579.6736486777,1928,Silver
Sweden,9798871,50579.6736486777,1928,Silver
Sweden,9798871,50579.6736486777,1928,Silver
Sweden,9798871,50579.6736486777,1928,Silver
Sweden,9798871,50579.6736486777,1928,Gold
Sweden,9798871,50579.6736486777,1928,Bronze
Sweden,9798871,50579.6736486777,1928,Gold
Sweden,9798871,50579.6736486777,1928,Silver
Sweden,9798871,50579.6736486777,1932,Silver
Sweden,9798871,50579.6736486777,1932,Gold
Sweden,9798871,50579.6736486777,1932,Silver
Sweden,9798871,50579.6736486777,1936,Bronze
Sweden,9798871,50579.6736486777,1936,Gold
Sweden,9798871,50579.6736486777,1936,Bronze
Sweden,9798871,50579.6736486777,1936,Bronze
Sweden,9798871,50579.6736486777,1936,Bronze
Sweden,9798871,50579.6736486777,1936,Bronze
Sweden,9798871,50579.6736486777,1936,Bronze
Sweden,9798871,50579.6736486777,1936,Gold
Sweden,9798871,50579.6736486777,1936,Silver
Sweden,9798871,50579.6736486777,1936,Silver
Sweden,9798871,50579.6736486777,1948,Gold
Sweden,9798871,50579.6736486777,1948,Silver
Sweden,9798871,50579.6736486777,1948,Bronze
Sweden,9798871,50579.6736486777,1948,Bronze
Sweden,9798871,50579.6736486777,1948,Gold
Sweden,9798871,50579.6736486777,1948,Silver
Sweden,9798871,50579.6736486777,1948,Gold
Sweden,9798871,50579.6736486777,1948,Gold
Sweden,9798871,50579.6736486777,1948,Gold
Sweden,9798871,50579.6736486777,1948,Gold
Sweden,9798871,50579.6736486777,1948,Gold
Sweden,9798871,50579.6736486777,1948,Silver
Sweden,9798871,50579.6736486777,1948,Bronze
Sweden,9798871,50579.6736486777,1952,Bronze
Sweden,9798871,50579.6736486777,1952,Bronze
Sweden,9798871,50579.6736486777,1952,Bronze
Sweden,9798871,50579.6736486777,1952,Bronze
Sweden,9798871,50579.6736486777,1952,Bronze
Sweden,9798871,50579.6736486777,1952,Bronze
Sweden,9798871,50579.6736486777,1952,Bronze
Sweden,9798871,50579.6736486777,1952,Bronze
Sweden,9798871,50579.6736486777,1952,Bronze
Sweden,9798871,50579.6736486777,1952,Bronze
Sweden,9798871,50579.6736486777,1952,Bronze
Sweden,9798871,50579.6736486777,1952,Bronze
Sweden,9798871,50579.6736486777,1952,Bronze
Sweden,9798871,50579.6736486777,1952,Bronze
Sweden,9798871,50579.6736486777,1952,Bronze
Sweden,9798871,50579.6736486777,1952,Bronze
Sweden,9798871,50579.6736486777,1952,Bronze
Sweden,9798871,50579.6736486777,1952,Bronze
Sweden,9798871,50579.6736486777,1952,Bronze
Sweden,9798871,50579.6736486777,1952,Bronze
Sweden,9798871,50579.6736486777,1952,Bronze
Sweden,9798871,50579.6736486777,1952,Bronze
Sweden,9798871,50579.6736486777,1952,Bronze
Sweden,9798871,50579.6736486777,1956,Gold
Sweden,9798871,50579.6736486777,1956,Silver
Sweden,9798871,50579.6736486777,1956,Bronze
Sweden,9798871,50579.6736486777,1956,Bronze
Sweden,9798871,50579.6736486777,1956,Silver
Sweden,9798871,50579.6736486777,1956,Silver
Sweden,9798871,50579.6736486777,1956,Bronze
Sweden,9798871,50579.6736486777,1956,Bronze
Sweden,9798871,50579.6736486777,1956,Bronze
Sweden,9798871,50579.6736486777,1956,Bronze
Sweden,9798871,50579.6736486777,1956,Bronze
Sweden,9798871,50579.6736486777,1956,Bronze
Sweden,9798871,50579.6736486777,1956,Bronze
Sweden,9798871,50579.6736486777,1956,Gold
Sweden,9798871,50579.6736486777,1956,Silver
Sweden,9798871,50579.6736486777,1960,Gold
Sweden,9798871,50579.6736486777,1960,Bronze
Sweden,9798871,50579.6736486777,1960,Silver
Sweden,9798871,50579.6736486777,1960,Gold
Sweden,9798871,50579.6736486777,1960,Silver
Sweden,9798871,50579.6736486777,1960,Gold
Sweden,9798871,50579.6736486777,1960,Gold
Sweden,9798871,50579.6736486777,1960,Gold
Sweden,9798871,50579.6736486777,1960,Bronze
Sweden,9798871,50579.6736486777,1964,Silver
Sweden,9798871,50579.6736486777,1964,Silver
Sweden,9798871,50579.6736486777,1964,Silver
Sweden,9798871,50579.6736486777,1964,Silver
Sweden,9798871,50579.6736486777,1964,Silver
Sweden,9798871,50579.6736486777,1964,Silver
Sweden,9798871,50579.6736486777,1964,Silver
Sweden,9798871,50579.6736486777,1964,Silver
Sweden,9798871,50579.6736486777,1964,Silver
Sweden,9798871,50579.6736486777,1964,Silver
Sweden,9798871,50579.6736486777,1964,Silver
Sweden,9798871,50579.6736486777,1964,Silver
Sweden,9798871,50579.6736486777,1964,Silver
Sweden,9798871,50579.6736486777,1964,Silver
Sweden,9798871,50579.6736486777,1964,Silver
Sweden,9798871,50579.6736486777,1964,Silver
Sweden,9798871,50579.6736486777,1964,Silver
Sweden,9798871,50579.6736486777,1964,Gold
Sweden,9798871,50579.6736486777,1964,Bronze
Sweden,9798871,50579.6736486777,1964,Silver
Sweden,9798871,50579.6736486777,1964,Silver
Sweden,9798871,50579.6736486777,1964,Silver
Sweden,9798871,50579.6736486777,1964,Gold
Sweden,9798871,50579.6736486777,1964,Gold
Sweden,9798871,50579.6736486777,1964,Gold
Sweden,9798871,50579.6736486777,1964,Gold
Sweden,9798871,50579.6736486777,1964,Gold
Sweden,9798871,50579.6736486777,1964,Silver
Sweden,9798871,50579.6736486777,1968,Bronze
Sweden,9798871,50579.6736486777,1968,Bronze
Sweden,9798871,50579.6736486777,1968,Bronze
Sweden,9798871,50579.6736486777,1968,Bronze
Sweden,9798871,50579.6736486777,1968,Bronze
Sweden,9798871,50579.6736486777,1968,Gold
Sweden,9798871,50579.6736486777,1968,Gold
Sweden,9798871,50579.6736486777,1968,Bronze
Sweden,9798871,50579.6736486777,1968,Silver
Sweden,9798871,50579.6736486777,1968,Silver
Sweden,9798871,50579.6736486777,1968,Silver
Sweden,9798871,50579.6736486777,1968,Silver
Sweden,9798871,50579.6736486777,1968,Silver
Sweden,9798871,50579.6736486777,1968,Silver
Sweden,9798871,50579.6736486777,1968,Silver
Sweden,9798871,50579.6736486777,1968,Gold
Sweden,9798871,50579.6736486777,1972,Bronze
Sweden,9798871,50579.6736486777,1972,Bronze
Sweden,9798871,50579.6736486777,1972,Silver
Sweden,9798871,50579.6736486777,1972,Gold
Sweden,9798871,50579.6736486777,1976,Bronze
Sweden,9798871,50579.6736486777,1976,Bronze
Sweden,9798871,50579.6736486777,1980,Bronze
Sweden,9798871,50579.6736486777,1980,Bronze
Sweden,9798871,50579.6736486777,1980,Bronze
Sweden,9798871,50579.6736486777,1980,Bronze
Sweden,9798871,50579.6736486777,1980,Bronze
Sweden,9798871,50579.6736486777,1980,Bronze
Sweden,9798871,50579.6736486777,1980,Bronze
Sweden,9798871,50579.6736486777,1980,Bronze
Sweden,9798871,50579.6736486777,1980,Bronze
Sweden,9798871,50579.6736486777,1980,Bronze
Sweden,9798871,50579.6736486777,1980,Bronze
Sweden,9798871,50579.6736486777,1980,Bronze
Sweden,9798871,50579.6736486777,1980,Bronze
Sweden,9798871,50579.6736486777,1980,Bronze
Sweden,9798871,50579.6736486777,1980,Bronze
Sweden,9798871,50579.6736486777,1980,Bronze
Sweden,9798871,50579.6736486777,1980,Bronze
Sweden,9798871,50579.6736486777,1980,Bronze
Sweden,9798871,50579.6736486777,1980,Bronze
Sweden,9798871,50579.6736486777,1980,Gold
Sweden,9798871,50579.6736486777,1980,Gold
Sweden,9798871,50579.6736486777,1980,Gold
Sweden,9798871,50579.6736486777,1984,Bronze
Sweden,9798871,50579.6736486777,1984,Bronze
Sweden,9798871,50579.6736486777,1984,Bronze
Sweden,9798871,50579.6736486777,1984,Bronze
Sweden,9798871,50579.6736486777,1984,Bronze
Sweden,9798871,50579.6736486777,1984,Bronze
Sweden,9798871,50579.6736486777,1984,Bronze
Sweden,9798871,50579.6736486777,1984,Bronze
Sweden,9798871,50579.6736486777,1984,Bronze
Sweden,9798871,50579.6736486777,1984,Bronze
Sweden,9798871,50579.6736486777,1984,Bronze
Sweden,9798871,50579.6736486777,1984,Bronze
Sweden,9798871,50579.6736486777,1984,Bronze
Sweden,9798871,50579.6736486777,1984,Bronze
Sweden,9798871,50579.6736486777,1984,Bronze
Sweden,9798871,50579.6736486777,1984,Bronze
Sweden,9798871,50579.6736486777,1984,Bronze
Sweden,9798871,50579.6736486777,1984,Bronze
Sweden,9798871,50579.6736486777,1984,Bronze
Sweden,9798871,50579.6736486777,1984,Bronze
Sweden,9798871,50579.6736486777,1984,Silver
Sweden,9798871,50579.6736486777,1984,Gold
Sweden,9798871,50579.6736486777,1984,Gold
Sweden,9798871,50579.6736486777,1984,Bronze
Sweden,9798871,50579.6736486777,1984,Gold
Sweden,9798871,50579.6736486777,1984,Gold
Sweden,9798871,50579.6736486777,1984,Gold
Sweden,9798871,50579.6736486777,1984,Gold
Sweden,9798871,50579.6736486777,1984,Gold
Sweden,9798871,50579.6736486777,1984,Silver
Sweden,9798871,50579.6736486777,1988,Bronze
Sweden,9798871,50579.6736486777,1988,Bronze
Sweden,9798871,50579.6736486777,1988,Bronze
Sweden,9798871,50579.6736486777,1988,Bronze
Sweden,9798871,50579.6736486777,1988,Bronze
Sweden,9798871,50579.6736486777,1988,Bronze
Sweden,9798871,50579.6736486777,1988,Bronze
Sweden,9798871,50579.6736486777,1988,Bronze
Sweden,9798871,50579.6736486777,1988,Bronze
Sweden,9798871,50579.6736486777,1988,Bronze
Sweden,9798871,50579.6736486777,1988,Bronze
Sweden,9798871,50579.6736486777,1988,Bronze
Sweden,9798871,50579.6736486777,1988,Bronze
Sweden,9798871,50579.6736486777,1988,Bronze
Sweden,9798871,50579.6736486777,1988,Bronze
Sweden,9798871,50579.6736486777,1988,Bronze
Sweden,9798871,50579.6736486777,1988,Bronze
Sweden,9798871,50579.6736486777,1988,Bronze
Sweden,9798871,50579.6736486777,1988,Bronze
Sweden,9798871,50579.6736486777,1988,Bronze
Sweden,9798871,50579.6736486777,1988,Bronze
Sweden,9798871,50579.6736486777,1988,Bronze
Sweden,9798871,50579.6736486777,1988,Gold
Sweden,9798871,50579.6736486777,1988,Gold
Sweden,9798871,50579.6736486777,1988,Bronze
Sweden,9798871,50579.6736486777,1988,Gold
Sweden,9798871,50579.6736486777,1988,Gold
Sweden,9798871,50579.6736486777,1988,Gold
Sweden,9798871,50579.6736486777,1988,Gold
Sweden,9798871,50579.6736486777,1988,Gold
Sweden,9798871,50579.6736486777,1992,Bronze
Sweden,9798871,50579.6736486777,1992,Bronze
Sweden,9798871,50579.6736486777,1992,Bronze
Sweden,9798871,50579.6736486777,1992,Bronze
Sweden,9798871,50579.6736486777,1992,Bronze
Sweden,9798871,50579.6736486777,1992,Gold
Sweden,9798871,50579.6736486777,1992,Bronze
Sweden,9798871,50579.6736486777,1994,Gold
Sweden,9798871,50579.6736486777,1994,Gold
Sweden,9798871,50579.6736486777,1994,Gold
Sweden,9798871,50579.6736486777,1994,Gold
Sweden,9798871,50579.6736486777,1994,Gold
Sweden,9798871,50579.6736486777,1994,Gold
Sweden,9798871,50579.6736486777,1994,Gold
Sweden,9798871,50579.6736486777,1994,Gold
Sweden,9798871,50579.6736486777,1994,Gold
Sweden,9798871,50579.6736486777,1994,Gold
Sweden,9798871,50579.6736486777,1994,Gold
Sweden,9798871,50579.6736486777,1994,Gold
Sweden,9798871,50579.6736486777,1994,Gold
Sweden,9798871,50579.6736486777,1994,Gold
Sweden,9798871,50579.6736486777,1994,Gold
Sweden,9798871,50579.6736486777,1994,Gold
Sweden,9798871,50579.6736486777,1994,Gold
