Country,Code,Population,GDP_per_Capita,Year,City,Sport,Discipline,Athlete,Gender,Event,Medal
United States,USA,321418820,56115.7184261955,1924,Paris,Polo,Polo,"MOORE, G.",Men,Polo,Silver
United States,USA,321418820,56115.7184261955,1924,Paris,Polo,Polo,"ROE, Frederick",Men,Polo,Silver
United States,USA,321418820,56115.7184261955,1924,Paris,Polo,Polo,"WANAMAKER, Rodman",Men,Polo,Silver
United States,USA,321418820,56115.7184261955,1924,Paris,Rowing,Rowing,"COSTELLO, Paul Vincent",Men,Double Sculls (2X),Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rowing,Rowing,"KELLY, John Brendan",Men,Double Sculls (2X),Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rowing,Rowing,"CARPENTIER, Leonard",Men,Eight With Coxswain (8+),Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rowing,Rowing,"KINGSBURY, Howard",Men,Eight With Coxswain (8+),Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rowing,Rowing,"LINDLEY, Allen",Men,Eight With Coxswain (8+),Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rowing,Rowing,"MILLER, John",Men,Eight With Coxswain (8+),Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rowing,Rowing,"ROCKEFELLER, James",Men,Eight With Coxswain (8+),Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rowing,Rowing,"SHEFFIELD, Frederick",Men,Eight With Coxswain (8+),Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rowing,Rowing,"SPOCK, Benjamin",Men,Eight With Coxswain (8+),Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rowing,Rowing,"STODDARD, Laurence",Men,Eight With Coxswain (8+),Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rowing,Rowing,"WILSON, Alfred",Men,Eight With Coxswain (8+),Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rowing,Rowing,"GERHARDT, Robert",Men,Four-Oared Shell With Coxswain (4-),Bronze
United States,USA,321418820,56115.7184261955,1924,Paris,Rowing,Rowing,"JELINEK, Sidney",Men,Four-Oared Shell With Coxswain (4-),Bronze
United States,USA,321418820,56115.7184261955,1924,Paris,Rowing,Rowing,"KENNEDY, John",Men,Four-Oared Shell With Coxswain (4-),Bronze
United States,USA,321418820,56115.7184261955,1924,Paris,Rowing,Rowing,"MITCHELL, Edward",Men,Four-Oared Shell With Coxswain (4-),Bronze
United States,USA,321418820,56115.7184261955,1924,Paris,Rowing,Rowing,"WELSFORD, Henry",Men,Four-Oared Shell With Coxswain (4-),Bronze
United States,USA,321418820,56115.7184261955,1924,Paris,Rowing,Rowing,"BUTLER, Leon",Men,Pair-Oared Shell With Coxswain (2+),Bronze
United States,USA,321418820,56115.7184261955,1924,Paris,Rowing,Rowing,"JENNINGS, Edward Francis",Men,Pair-Oared Shell With Coxswain (2+),Bronze
United States,USA,321418820,56115.7184261955,1924,Paris,Rowing,Rowing,"WILSON, Harold",Men,Pair-Oared Shell With Coxswain (2+),Bronze
United States,USA,321418820,56115.7184261955,1924,Paris,Rowing,Rowing,"GILMORE, Williams  E.Garrett",Men,Single Sculls (1X),Silver
United States,USA,321418820,56115.7184261955,1924,Paris,Rugby,Rugby,"AUSTIN, C.",Men,Rugby,Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rugby,Rugby,"BROWN, R.",Men,Rugby,Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rugby,Rugby,"CASHEL, J.",Men,Rugby,Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rugby,Rugby,"CLARK, P.",Men,Rugby,Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rugby,Rugby,"CLEAVELAND, Norman",Men,Rugby,Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rugby,Rugby,"CUNNINGHAM, H.",Men,Rugby,Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rugby,Rugby,"DE GROOT, Dudley",Men,Rugby,Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rugby,Rugby,"DEVEREAUX, Robert",Men,Rugby,Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rugby,Rugby,"DIXON, Georges",Men,Rugby,Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rugby,Rugby,"DOE, Charles Webster",Men,Rugby,Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rugby,Rugby,"FARRISH, Linn Markley",Men,Rugby,Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rugby,Rugby,"GRAFF, Edward",Men,Rugby,Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rugby,Rugby,"GRONDONA, C.",Men,Rugby,Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rugby,Rugby,"HUNTER, Joseph Garvin",Men,Rugby,Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rugby,Rugby,"HYLAND, Richard Frank",Men,Rugby,Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rugby,Rugby,"MANELLI, Caesar",Men,Rugby,Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rugby,Rugby,"MEHAN, Charles Thomas",Men,Rugby,Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rugby,Rugby,"MULDOON, William",Men,Rugby,Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rugby,Rugby,"O'NEIL, John T.",Men,Rugby,Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rugby,Rugby,"PATRICK, John Clarence",Men,Rugby,Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rugby,Rugby,"ROGERS, William Lister",Men,Rugby,Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rugby,Rugby,"SCHOLZ, Rudolph John",Men,Rugby,Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rugby,Rugby,"SLATER, Colby Edward",Men,Rugby,Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rugby,Rugby,"SLATER, Norman Bernard",Men,Rugby,Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rugby,Rugby,"TILDEN, Charles Lee",Men,Rugby,Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rugby,Rugby,"TURKINGTON, Edward L.",Men,Rugby,Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rugby,Rugby,"VALENTINE, Alan Chester",Men,Rugby,Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rugby,Rugby,"WILLIAMS, Alan Frank",Men,Rugby,Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Rugby,Rugby,"WINSTON, J.",Men,Rugby,Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Shooting,Shooting,"BOLES, John Keith",Men,"100M Running Deer, Single Shots",Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Shooting,Shooting,"BOLES, John Keith",Men,"100M Running Deer, Single Shots, Team",Bronze
United States,USA,321418820,56115.7184261955,1924,Paris,Shooting,Shooting,"COULTER, Raymond Orville",Men,"100M Running Deer, Single Shots, Team",Bronze
United States,USA,321418820,56115.7184261955,1924,Paris,Shooting,Shooting,"FENTON, Dennis",Men,"100M Running Deer, Single Shots, Team",Bronze
United States,USA,321418820,56115.7184261955,1924,Paris,Shooting,Shooting,"STOKES, Walter Raymond",Men,"100M Running Deer, Single Shots, Team",Bronze
United States,USA,321418820,56115.7184261955,1924,Paris,Shooting,Shooting,"BAILEY, Henry Marvin",Men,25M Rapid Fire Pistol (60 Shots),Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Shooting,Shooting,"COULTER, Raymond Orville",Men,"400, 600, 800M Free Rifle, Team",Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Shooting,Shooting,"CROCKETT, Joseph W.",Men,"400, 600, 800M Free Rifle, Team",Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Shooting,Shooting,"FISHER, Morris",Men,"400, 600, 800M Free Rifle, Team",Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Shooting,Shooting,"HINDS, Sidney Rae",Men,"400, 600, 800M Free Rifle, Team",Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Shooting,Shooting,"STOKES, Walter Raymond",Men,"400, 600, 800M Free Rifle, Team",Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Shooting,Shooting,"DINWIDDIE, Marcus William",Men,50M Rifle Prone (60 Shots),Silver
United States,USA,321418820,56115.7184261955,1924,Paris,Shooting,Shooting,"FISHER, Morris",Men,"600M Free Rifle, Individual",Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Shooting,Shooting,"OSBURN, Carl Townsend",Men,"600M Free Rifle, Individual",Silver
United States,USA,321418820,56115.7184261955,1924,Paris,Shooting,Shooting,"ETCHEN, Frederick R.",Men,"Clay Pigeons, Team",Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Shooting,Shooting,"HUGUES, F. H.",Men,"Clay Pigeons, Team",Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Shooting,Shooting,"MOEL, J.",Men,"Clay Pigeons, Team",Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Shooting,Shooting,"PLATT, Clarence B.",Men,"Clay Pigeons, Team",Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Shooting,Shooting,"SHARMAN, Samuel",Men,"Clay Pigeons, Team",Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Shooting,Shooting,"SILKWORTH, William",Men,"Clay Pigeons, Team",Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Shooting,Shooting,"HUGHES, Frank",Men,Trap (125 Targets),Bronze
United States,USA,321418820,56115.7184261955,1924,Paris,Tennis,Tennis,"HUNTER, Francis Townsend",Men,Doubles,Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Tennis,Tennis,"RICHARDS, Vincent",Men,Doubles,Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Tennis,Tennis,"WIGHTMAN, Hazel Virginia",Women,Doubles,Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Tennis,Tennis,"WILLS-MOODY, Helen",Women,Doubles,Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Tennis,Tennis,"WILLIAMS, Richard Norris III",Men,Mixed Doubles,Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Tennis,Tennis,"RICHARDS, Vincent",Men,Mixed Doubles,Silver
United States,USA,321418820,56115.7184261955,1924,Paris,Tennis,Tennis,"WIGHTMAN, Hazel Virginia",Women,Mixed Doubles,Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Tennis,Tennis,"JESSUP, Marion",Women,Mixed Doubles,Silver
United States,USA,321418820,56115.7184261955,1924,Paris,Tennis,Tennis,"RICHARDS, Vincent",Men,Singles,Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Tennis,Tennis,"WILLS-MOODY, Helen",Women,Singles,Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Wrestling,Wrestling Free.,"HINES, Bryan",Men,- 56KG (Bantamweight),Bronze
United States,USA,321418820,56115.7184261955,1924,Paris,Wrestling,Wrestling Free.,"STEELE, Harry",Men,+ 87KG (Heavyweight),Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Wrestling,Wrestling Free.,"REED, Robin",Men,56 - 61KG (Featherweight),Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Wrestling,Wrestling Free.,"NEWTON, Chester",Men,56 - 61KG (Featherweight),Silver
United States,USA,321418820,56115.7184261955,1924,Paris,Wrestling,Wrestling Free.,"VIS, Russell",Men,61 - 66KG (Lightweight),Gold
United States,USA,321418820,56115.7184261955,1924,Paris,Wrestling,Wrestling Free.,"SPELLMAN, John Franklin",Men,79 - 87KG (Light-Heavyweight),Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Aquatics,Diving,"GALITZEN, Michael Riley",Men,10M Platform,Bronze
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Aquatics,Diving,"DESJARDINS, Ulise Joseph ""Peter""",Men,10M Platform,Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Aquatics,Diving,"BECKER-PINKSTON, Elizabeth",Women,10M Platform,Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Aquatics,Diving,"COLEMAN, Georgia V.",Women,10M Platform,Silver
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Aquatics,Diving,"DESJARDINS, Ulise Joseph ""Peter""",Men,3M Springboard,Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Aquatics,Diving,"GALITZEN, Michael Riley",Men,3M Springboard,Silver
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Aquatics,Diving,"COLEMAN, Georgia V.",Women,3M Springboard,Bronze
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Aquatics,Diving,"MEANY, Helen",Women,3M Springboard,Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Aquatics,Diving,"POYNTON-HILL, Dorothy",Women,3M Springboard,Silver
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Aquatics,Swimming,"WYATT, Paul",Men,100M Backstroke,Bronze
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Aquatics,Swimming,"KOJAC, George Harold",Men,100M Backstroke,Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Aquatics,Swimming,"LAUFER, Walter",Men,100M Backstroke,Silver
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Aquatics,Swimming,"WEISSMULLER, Johnny",Men,100M Freestyle,Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Aquatics,Swimming,"OSIPOWICH, Albina Lucy",Women,100M Freestyle,Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Aquatics,Swimming,"SAVILLE, Eleanor",Women,100M Freestyle,Silver
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Aquatics,Swimming,"CRABBE, Clarence",Men,1500M Freestyle,Bronze
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Aquatics,Swimming,"MCKIM, Josephine E.",Women,400M Freestyle,Bronze
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Aquatics,Swimming,"NORELIUS, Martha",Women,400M Freestyle,Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Aquatics,Swimming,"LAMBERT, Adelaide T.",Women,4X100M Freestyle Relay,Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Aquatics,Swimming,"NORELIUS, Martha",Women,4X100M Freestyle Relay,Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Aquatics,Swimming,"OSIPOWICH, Albina Lucy",Women,4X100M Freestyle Relay,Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Aquatics,Swimming,"SAVILLE, Eleanor",Women,4X100M Freestyle Relay,Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Aquatics,Swimming,"CLAPP, Austin Rhone",Men,4X200M Freestyle Relay,Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Aquatics,Swimming,"KOJAC, George Harold",Men,4X200M Freestyle Relay,Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Aquatics,Swimming,"LAUFER, Walter",Men,4X200M Freestyle Relay,Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Aquatics,Swimming,"WEISSMULLER, Johnny",Men,4X200M Freestyle Relay,Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Athletics,Athletics,"ROBINSON, Elizabeth",Women,100M,Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Athletics,Athletics,"COLLIER, John",Men,110M Hurdles,Bronze
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Athletics,Athletics,"ANDERSON, Stephen",Men,110M Hurdles,Silver
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Athletics,Athletics,"BARBUTI, Raymond James",Men,400M,Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Athletics,Athletics,"TAYLOR, Frederick Morgan",Men,400M Hurdles,Bronze
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Athletics,Athletics,"CUHEL, Frank Josef",Men,400M Hurdles,Silver
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Athletics,Athletics,"BORAH, Charles Edward",Men,4X100M Relay,Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Athletics,Athletics,"QUINN, James F.",Men,4X100M Relay,Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Athletics,Athletics,"RUSSELL, Henry Argue",Men,4X100M Relay,Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Athletics,Athletics,"WYKOFF, Frank Clifford",Men,4X100M Relay,Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Athletics,Athletics,"CROSS, Jessica West",Women,4X100M Relay,Silver
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Athletics,Athletics,"MCNEIL, Loretta T.",Women,4X100M Relay,Silver
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Athletics,Athletics,"ROBINSON, Elizabeth",Women,4X100M Relay,Silver
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Athletics,Athletics,"WASHBURN, Mary T.",Women,4X100M Relay,Silver
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Athletics,Athletics,"ALDERMAN, Frederick Pitt",Men,4X400M Relay,Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Athletics,Athletics,"BAIRD, George Hetzel",Men,4X400M Relay,Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Athletics,Athletics,"BARBUTI, Raymond James",Men,4X400M Relay,Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Athletics,Athletics,"SPENCER, Emerson Lane",Men,4X400M Relay,Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Athletics,Athletics,"DOHERTY, John Kenneth",Men,Decathlon,Bronze
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Athletics,Athletics,"CORSON, James Hunt",Men,Discus Throw,Bronze
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Athletics,Athletics,"HOUSER, Lemuel Clarence",Men,Discus Throw,Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Athletics,Athletics,"COPELAND, Lillian",Women,Discus Throw,Silver
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Athletics,Athletics,"BLACK, Edmund Franklin",Men,Hammer Throw,Bronze
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Athletics,Athletics,"KING, Robert Wade",Men,High Jump,Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Athletics,Athletics,"HEDGES, Benjamen Van Doren",Men,High Jump,Silver
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Athletics,Athletics,"WILEY, Mildred Olive",Women,High Jump,Bronze
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Athletics,Athletics,"BATES, Alfred Hilborn",Men,Long Jump,Bronze
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Athletics,Athletics,"HAMM, Edward Barton",Men,Long Jump,Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Athletics,Athletics,"MCGINNIS, Charles English",Men,Pole Vault,Bronze
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Athletics,Athletics,"CARR, Sabin William",Men,Pole Vault,Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Athletics,Athletics,"DROEGEMUELLER, William Herbert",Men,Pole Vault,Silver
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Athletics,Athletics,"KUCK, John H.",Men,Shot Put,Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Athletics,Athletics,"BRIX, Herman Harold",Men,Shot Put,Silver
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Athletics,Athletics,"CASEY, Levi B.",Men,Triple Jump,Silver
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Boxing,Boxing,"DALEY, John Lawrence",Men,50.8 - 53.52KG (Bantamweight),Silver
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Boxing,Boxing,"DEVINE, Harold George",Men,53.52 - 57.15KG (Featherweight),Bronze
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Boxing,Boxing,"HALAIKO, Stephen Michael",Men,57.15 - 61.24KG (Lightweight),Silver
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Fencing,Fencing,"CALNAN, George Charles",Men,Épée Individual,Bronze
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Rowing,Rowing,"MCDOWELL, Paul L.",Men,Coxless Pair (2-),Bronze
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Rowing,Rowing,"SCHMITT, John Victor",Men,Coxless Pair (2-),Bronze
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Rowing,Rowing,"COSTELLO, Paul Vincent",Men,Double Sculls (2X),Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Rowing,Rowing,"MCILVAINE, Charles Joseph",Men,Double Sculls (2X),Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Rowing,Rowing,"BLESSING, Donald F.",Men,Eight With Coxswain (8+),Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Rowing,Rowing,"BRINCK, John Manning",Men,Eight With Coxswain (8+),Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Rowing,Rowing,"CALDWELL, Hubert Aspinwall",Men,Eight With Coxswain (8+),Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Rowing,Rowing,"DALLY, William Morris",Men,Eight With Coxswain (8+),Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Rowing,Rowing,"DONLON, Peter Dwight",Men,Eight With Coxswain (8+),Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Rowing,Rowing,"FREDERICK, Francis Harland",Men,Eight With Coxswain (8+),Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Rowing,Rowing,"STALDER, Marvin Frederick",Men,Eight With Coxswain (8+),Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Rowing,Rowing,"THOMPSON, William G.",Men,Eight With Coxswain (8+),Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Rowing,Rowing,"WORKMAN, James Theodore",Men,Eight With Coxswain (8+),Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Rowing,Rowing,"BAYER, Ernest Henry",Men,Four Without Coxswain (4-),Silver
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Rowing,Rowing,"HEALIS, George",Men,Four Without Coxswain (4-),Silver
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Rowing,Rowing,"KARLE, Charles G.",Men,Four Without Coxswain (4-),Silver
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Rowing,Rowing,"MILLER, William G.",Men,Four Without Coxswain (4-),Silver
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Rowing,Rowing,"MYERS, Kenneth",Men,Single Sculls (1X),Silver
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Wrestling,Wrestling Free.,"MORRISON, Allie Roy",Men,56 - 61KG (Featherweight),Gold
United States,USA,321418820,56115.7184261955,1928,Amsterdam,Wrestling,Wrestling Free.,"APPLETON, Lloyd Otto",Men,66 - 72KG (Welterweight),Silver
United States,USA,321418820,56115.7184261955,1932,Los Angeles,Aquatics,Diving,"KURTZ, Frank Allen",Men,10M Platform,Bronze
United States,USA,321418820,56115.7184261955,1932,Los Angeles,Aquatics,Diving,"SMITH, Harold Edwin",Men,10M Platform,Gold
United States,USA,321418820,56115.7184261955,1932,Los Angeles,Aquatics,Diving,"GALITZEN, Michael Riley",Men,10M Platform,Silver
United States,USA,321418820,56115.7184261955,1932,Los Angeles,Aquatics,Diving,"ROPER, Marion Dale",Women,10M Platform,Bronze
United States,USA,321418820,56115.7184261955,1932,Los Angeles,Aquatics,Diving,"POYNTON-HILL, Dorothy",Women,10M Platform,Gold
United States,USA,321418820,56115.7184261955,1932,Los Angeles,Aquatics,Diving,"COLEMAN, Georgia V.",Women,10M Platform,Silver
United States,USA,321418820,56115.7184261955,1932,Los Angeles,Aquatics,Diving,"DEGENER, Richard Kempster",Men,3M Springboard,Bronze
United States,USA,321418820,56115.7184261955,1932,Los Angeles,Aquatics,Diving,"GALITZEN, Michael Riley",Men,3M Springboard,Gold
United States,USA,321418820,56115.7184261955,1932,Los Angeles,Aquatics,Diving,"SMITH, Harold Edwin",Men,3M Springboard,Silver
United States,USA,321418820,56115.7184261955,1932,Los Angeles,Aquatics,Diving,"FAUNTZ, Jane",Women,3M Springboard,Bronze
United States,USA,321418820,56115.7184261955,1932,Los Angeles,Aquatics,Diving,"COLEMAN, Georgia V.",Women,3M Springboard,Gold
United States,USA,321418820,56115.7184261955,1932,Los Angeles,Aquatics,Diving,"RAWLS, Katherine Louise",Women,3M Springboard,Silver
United States,USA,321418820,56115.7184261955,1932,Los Angeles,Aquatics,Swimming,"HOLM, Eleanor",Women,100M Backstroke,Gold
United States,USA,321418820,56115.7184261955,1932,Los Angeles,Aquatics,Swimming,"SCHWARTZ, Albert",Men,100M Freestyle,Bronze
United States,USA,321418820,56115.7184261955,1932,Los Angeles,Aquatics,Swimming,"SAVILLE, Eleanor",Women,100M Freestyle,Bronze
United States,USA,321418820,56115.7184261955,1932,Los Angeles,Aquatics,Swimming,"MADISON, Helene",Women,100M Freestyle,Gold
United States,USA,321418820,56115.7184261955,1932,Los Angeles,Aquatics,Swimming,"CRISTY, James Crapo Jr.",Men,1500M Freestyle,Bronze
United States,USA,321418820,56115.7184261955,1932,Los Angeles,Aquatics,Swimming,"CRABBE, Clarence",Men,400M Freestyle,Gold
United States,USA,321418820,56115.7184261955,1932,Los Angeles,Aquatics,Swimming,"MADISON, Helene",Women,400M Freestyle,Gold
United States,USA,321418820,56115.7184261955,1932,Los Angeles,Aquatics,Swimming,"KIGHT-WINGARD, Lenore",Women,400M Freestyle,Silver
United States,USA,321418820,56115.7184261955,1932,Los Angeles,Aquatics,Swimming,"JOHNS, Helen Eileen",Women,4X100M Freestyle Relay,Gold
United States,USA,321418820,56115.7184261955,1932,Los Angeles,Aquatics,Swimming,"MADISON, Helene",Women,4X100M Freestyle Relay,Gold
United States,USA,321418820,56115.7184261955,1932,Los Angeles,Aquatics,Swimming,"MCKIM, Josephine E.",Women,4X100M Freestyle Relay,Gold
United States,USA,321418820,56115.7184261955,1932,Los Angeles,Aquatics,Swimming,"SAVILLE, Eleanor",Women,4X100M Freestyle Relay,Gold
United States,USA,321418820,56115.7184261955,1932,Los Angeles,Aquatics,Swimming,"BOOTH, Francis Ewen",Men,4X200M Freestyle Relay,Silver
United States,USA,321418820,56115.7184261955,1932,Los Angeles,Aquatics,Swimming,"FISSLER, George",Men,4X200M Freestyle Relay,Silver
United States,USA,321418820,56115.7184261955,1932,Los Angeles,Aquatics,Swimming,"KALILI, Maiola",Men,4X200M Freestyle Relay,Silver
United States,USA,321418820,56115.7184261955,1932,Los Angeles,Aquatics,Swimming,"KALILI, Manuella",Men,4X200M Freestyle Relay,Silver
United States,USA,321418820,56115.7184261955,1932,Los Angeles,Aquatics,Water polo,"CLAPP, Austin Rhone",Men,Water Polo,Bronze
United States,USA,321418820,56115.7184261955,1932,Los Angeles,Aquatics,Water polo,"DAUBENSPECK, Philip Burton",Men,Water Polo,Bronze
United States,USA,321418820,56115.7184261955,1932,Los Angeles,Aquatics,Water polo,"FINN, Charles Thornton",Men,Water Polo,Bronze
United States,USA,321418820,56115.7184261955,1932,Los Angeles,Aquatics,Water polo,"MCCALLISTER, Charles Harold",Men,Water Polo,Bronze
United States,USA,321418820,56115.7184261955,1932,Los Angeles,Aquatics,Water polo,"O'CONNOR, James Wallace",Men,Water Polo,Bronze
