Country,Code,Population,GDP_per_Capita,Year,City,Sport,Discipline,Athlete,Gender,Event,Medal
Sweden,SWE,9798871,50579.6736486777,1984,Sarajevo,Ice Hockey,Ice Hockey,"EKLUND, Per-Erik",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1984,Sarajevo,Ice Hockey,Ice Hockey,"EKLUND, Thomas",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1984,Sarajevo,Ice Hockey,Ice Hockey,"ERICSSON, Bo",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1984,Sarajevo,Ice Hockey,Ice Hockey,"ERIKSSON, Lars Haakan",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1984,Sarajevo,Ice Hockey,Ice Hockey,"GRADIN, Peter",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1984,Sarajevo,Ice Hockey,Ice Hockey,"HESSEL, Mats",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1984,Sarajevo,Ice Hockey,Ice Hockey,"HJÄLM, Peter Michael",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1984,Sarajevo,Ice Hockey,Ice Hockey,"LINDBLOM, Göran",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1984,Sarajevo,Ice Hockey,Ice Hockey,"MÖRTH, Tommy",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1984,Sarajevo,Ice Hockey,Ice Hockey,"NORDIN, Leif Haakan",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1984,Sarajevo,Ice Hockey,Ice Hockey,"ÖHLING, Jens",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1984,Sarajevo,Ice Hockey,Ice Hockey,"RIDDERVALL, Rolf-Lennart",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1984,Sarajevo,Ice Hockey,Ice Hockey,"RUNDQVIST, Thomas",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1984,Sarajevo,Ice Hockey,Ice Hockey,"SANDSTROEM, Thomas",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1984,Sarajevo,Ice Hockey,Ice Hockey,"SÖDERGREN, Karl Haakan",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1984,Sarajevo,Ice Hockey,Ice Hockey,"THELIN, Mats",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1984,Sarajevo,Ice Hockey,Ice Hockey,"THELVEN, Arne Michael",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1984,Sarajevo,Ice Hockey,Ice Hockey,"WÄLITALO, Göte",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1984,Sarajevo,Ice Hockey,Ice Hockey,"WALTIN, Mats",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1984,Sarajevo,Skating,Speed skating,"GUSTAFSON, Tomas",Men,10000M,Silver
Sweden,SWE,9798871,50579.6736486777,1984,Sarajevo,Skating,Speed skating,"GUSTAFSON, Tomas",Men,5000M,Gold
Sweden,SWE,9798871,50579.6736486777,1984,Sarajevo,Skiing,Cross Country Skiing,"SVAN, Gunde Anders",Men,15KM,Gold
Sweden,SWE,9798871,50579.6736486777,1984,Sarajevo,Skiing,Cross Country Skiing,"SVAN, Gunde Anders",Men,30KM Mass Start,Bronze
Sweden,SWE,9798871,50579.6736486777,1984,Sarajevo,Skiing,Cross Country Skiing,"KOHLBERG, Benny Tord",Men,4X10KM Relay,Gold
Sweden,SWE,9798871,50579.6736486777,1984,Sarajevo,Skiing,Cross Country Skiing,"OTTOSSON, Jan",Men,4X10KM Relay,Gold
Sweden,SWE,9798871,50579.6736486777,1984,Sarajevo,Skiing,Cross Country Skiing,"SVAN, Gunde Anders",Men,4X10KM Relay,Gold
Sweden,SWE,9798871,50579.6736486777,1984,Sarajevo,Skiing,Cross Country Skiing,"WASSBERG, Thomas",Men,4X10KM Relay,Gold
Sweden,SWE,9798871,50579.6736486777,1984,Sarajevo,Skiing,Cross Country Skiing,"WASSBERG, Thomas",Men,50KM,Gold
Sweden,SWE,9798871,50579.6736486777,1984,Sarajevo,Skiing,Cross Country Skiing,"SVAN, Gunde Anders",Men,50KM,Silver
Sweden,SWE,9798871,50579.6736486777,1988,Calgary,Ice Hockey,Ice Hockey,"AASLIN, Peter",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1988,Calgary,Ice Hockey,Ice Hockey,"ANDERSSON, Mikael",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1988,Calgary,Ice Hockey,Ice Hockey,"ANDERSSON, Peter I",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1988,Calgary,Ice Hockey,Ice Hockey,"BERGKVIST, Jonas",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1988,Calgary,Ice Hockey,Ice Hockey,"BERGLUND, Bo",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1988,Calgary,Ice Hockey,Ice Hockey,"EKLUND, Thomas",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1988,Calgary,Ice Hockey,Ice Hockey,"ELDEBRINK, Anders",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1988,Calgary,Ice Hockey,Ice Hockey,"ERIKSSON, Peter",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1988,Calgary,Ice Hockey,Ice Hockey,"ERIKSSON, Thomas",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1988,Calgary,Ice Hockey,Ice Hockey,"HJÄLM, Peter Michael",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1988,Calgary,Ice Hockey,Ice Hockey,"IVARSSON, Lars",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1988,Calgary,Ice Hockey,Ice Hockey,"JOHANSSON, Mikael",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1988,Calgary,Ice Hockey,Ice Hockey,"KARLSSON, Lars",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1988,Calgary,Ice Hockey,Ice Hockey,"KIHLSTRÖM, Mats",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1988,Calgary,Ice Hockey,Ice Hockey,"LINDMARK, Peter",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1988,Calgary,Ice Hockey,Ice Hockey,"MOLIN, Lars",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1988,Calgary,Ice Hockey,Ice Hockey,"ÖHLING, Jens",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1988,Calgary,Ice Hockey,Ice Hockey,"PETTERSSON, Lars-Gunnar",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1988,Calgary,Ice Hockey,Ice Hockey,"RUNDQVIST, Thomas",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1988,Calgary,Ice Hockey,Ice Hockey,"SAMUELSSON, Tommy",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1988,Calgary,Ice Hockey,Ice Hockey,"SANDSTRÖM, Ulf",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1988,Calgary,Ice Hockey,Ice Hockey,"SÖDERGREN, Karl Haakan",Men,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,1988,Calgary,Skating,Speed skating,"GUSTAFSON, Tomas",Men,10000M,Gold
Sweden,SWE,9798871,50579.6736486777,1988,Calgary,Skating,Speed skating,"GUSTAFSON, Tomas",Men,5000M,Gold
Sweden,SWE,9798871,50579.6736486777,1988,Calgary,Skiing,Alpine Skiing,"ERIKSSON, Lars-Börje",Men,Super-G,Bronze
Sweden,SWE,9798871,50579.6736486777,1988,Calgary,Skiing,Cross Country Skiing,"MOGREN, Torgny",Men,4X10KM Relay,Gold
Sweden,SWE,9798871,50579.6736486777,1988,Calgary,Skiing,Cross Country Skiing,"OTTOSSON, Jan",Men,4X10KM Relay,Gold
Sweden,SWE,9798871,50579.6736486777,1988,Calgary,Skiing,Cross Country Skiing,"SVAN, Gunde Anders",Men,4X10KM Relay,Gold
Sweden,SWE,9798871,50579.6736486777,1988,Calgary,Skiing,Cross Country Skiing,"WASSBERG, Thomas",Men,4X10KM Relay,Gold
Sweden,SWE,9798871,50579.6736486777,1988,Calgary,Skiing,Cross Country Skiing,"SVAN, Gunde Anders",Men,50KM,Gold
Sweden,SWE,9798871,50579.6736486777,1992,Albertville,Biathlon,Biathlon,"LÖFGREN, Mikael",Men,20KM,Bronze
Sweden,SWE,9798871,50579.6736486777,1992,Albertville,Biathlon,Biathlon,"ANDERSSON, Leif",Men,4X7.5KM Relay,Bronze
Sweden,SWE,9798871,50579.6736486777,1992,Albertville,Biathlon,Biathlon,"JOHANSSON, Ulf",Men,4X7.5KM Relay,Bronze
Sweden,SWE,9798871,50579.6736486777,1992,Albertville,Biathlon,Biathlon,"LÖFGREN, Mikael",Men,4X7.5KM Relay,Bronze
Sweden,SWE,9798871,50579.6736486777,1992,Albertville,Biathlon,Biathlon,"WIKSTEN, Tord",Men,4X7.5KM Relay,Bronze
Sweden,SWE,9798871,50579.6736486777,1992,Albertville,Skiing,Alpine Skiing,"WIBERG, Pernilla",Women,Giant Slalom,Gold
Sweden,SWE,9798871,50579.6736486777,1992,Albertville,Skiing,Cross Country Skiing,"MAJBÄCK, Christer",Men,10KM Pursuit,Bronze
Sweden,SWE,9798871,50579.6736486777,1994,Lillehammer,Ice Hockey,Ice Hockey,"ALGOTSSON, Hakan",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,1994,Lillehammer,Ice Hockey,Ice Hockey,"BERGKVIST, Jonas",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,1994,Lillehammer,Ice Hockey,Ice Hockey,"BERGLUND, Charles",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,1994,Lillehammer,Ice Hockey,Ice Hockey,"DACKELL, Andreas",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,1994,Lillehammer,Ice Hockey,Ice Hockey,"DUE-BOJE, Christian",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,1994,Lillehammer,Ice Hockey,Ice Hockey,"ERIKSSON, Niklas",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,1994,Lillehammer,Ice Hockey,Ice Hockey,"FORSBERG, Peter",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,1994,Lillehammer,Ice Hockey,Ice Hockey,"HANSSON, Roger",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,1994,Lillehammer,Ice Hockey,Ice Hockey,"JOHANSSON, Roger",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,1994,Lillehammer,Ice Hockey,Ice Hockey,"JONSSON, Jorgen",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,1994,Lillehammer,Ice Hockey,Ice Hockey,"JONSSON, Kenny",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,1994,Lillehammer,Ice Hockey,Ice Hockey,"JONSSON, Tomas",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,1994,Lillehammer,Ice Hockey,Ice Hockey,"JUHLIN, Patrik",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,1994,Lillehammer,Ice Hockey,Ice Hockey,"KJELLBERG, Patric",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,1994,Lillehammer,Ice Hockey,Ice Hockey,"LOOB, Haakan",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,1994,Lillehammer,Ice Hockey,Ice Hockey,"NÄSLUND, Mats",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,1994,Lillehammer,Ice Hockey,Ice Hockey,"ÖRNSKOG, Stefan",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,1994,Lillehammer,Ice Hockey,Ice Hockey,"ROHLIN, Leif",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,1994,Lillehammer,Ice Hockey,Ice Hockey,"RYDMARK, Daniel",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,1994,Lillehammer,Ice Hockey,Ice Hockey,"SALO, Tommy",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,1994,Lillehammer,Ice Hockey,Ice Hockey,"STILLMAN, Fredrik",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,1994,Lillehammer,Ice Hockey,Ice Hockey,"SVENSSON, Magnus",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,1994,Lillehammer,Skiing,Alpine Skiing,"WIBERG, Pernilla",Women,Alpine Combined,Gold
Sweden,SWE,9798871,50579.6736486777,1994,Lillehammer,Skiing,Freestyle Skiing,"LINDGREN, Marie",Women,Aerials,Silver
Sweden,SWE,9798871,50579.6736486777,1998,Nagano,Curling,Curling,"GUSTAFSON, Elisabet",Women,Curling,Bronze
Sweden,SWE,9798871,50579.6736486777,1998,Nagano,Curling,Curling,"LINDAHL, Margaretha",Women,Curling,Bronze
Sweden,SWE,9798871,50579.6736486777,1998,Nagano,Curling,Curling,"MARMONT, Louise",Women,Curling,Bronze
Sweden,SWE,9798871,50579.6736486777,1998,Nagano,Curling,Curling,"NYBERG, Katarina",Women,Curling,Bronze
Sweden,SWE,9798871,50579.6736486777,1998,Nagano,Curling,Curling,"PERSSON, Elisabeth",Women,Curling,Bronze
Sweden,SWE,9798871,50579.6736486777,1998,Nagano,Skiing,Alpine Skiing,"WIBERG, Pernilla",Women,Downhill,Silver
Sweden,SWE,9798871,50579.6736486777,1998,Nagano,Skiing,Cross Country Skiing,"JONSSON, Niklas",Men,50KM,Silver
Sweden,SWE,9798871,50579.6736486777,2002,Salt Lake City,Biathlon,Biathlon,"FORSBERG, Magdalena",Women,15KM,Bronze
Sweden,SWE,9798871,50579.6736486777,2002,Salt Lake City,Biathlon,Biathlon,"FORSBERG, Magdalena",Women,7.5KM,Bronze
Sweden,SWE,9798871,50579.6736486777,2002,Salt Lake City,Ice Hockey,Ice Hockey,"AHLEN, Annica",Women,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,2002,Salt Lake City,Ice Hockey,Ice Hockey,"ALMBLAD, Lotta",Women,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,2002,Salt Lake City,Ice Hockey,Ice Hockey,"ANDERSSON, Anna",Women,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,2002,Salt Lake City,Ice Hockey,Ice Hockey,"ANDERSSON, Gunilla",Women,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,2002,Salt Lake City,Ice Hockey,Ice Hockey,"BERGGREN, Emelie",Women,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,2002,Salt Lake City,Ice Hockey,Ice Hockey,"BERGSTRAND, Kristina",Women,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,2002,Salt Lake City,Ice Hockey,Ice Hockey,"EDSTRAND, Ann-Louise",Women,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,2002,Salt Lake City,Ice Hockey,Ice Hockey,"ELFSBERG, Joa",Women,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,2002,Salt Lake City,Ice Hockey,Ice Hockey,"HOLST, Erika",Women,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,2002,Salt Lake City,Ice Hockey,Ice Hockey,"JANSSON, Nanna",Women,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,2002,Salt Lake City,Ice Hockey,Ice Hockey,"LARSSON, Maria",Women,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,2002,Salt Lake City,Ice Hockey,Ice Hockey,"LINDBERG, Ylva",Women,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,2002,Salt Lake City,Ice Hockey,Ice Hockey,"LINDSTROM, Ulrica",Women,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,2002,Salt Lake City,Ice Hockey,Ice Hockey,"MARTIN, Kim",Women,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,2002,Salt Lake City,Ice Hockey,Ice Hockey,"PETTERSSON, Josefin",Women,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,2002,Salt Lake City,Ice Hockey,Ice Hockey,"ROOTH, Maria",Women,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,2002,Salt Lake City,Ice Hockey,Ice Hockey,"RUNDQVIST, Danijela",Women,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,2002,Salt Lake City,Ice Hockey,Ice Hockey,"SAMUELSSON, Evelina",Women,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,2002,Salt Lake City,Ice Hockey,Ice Hockey,"SJOLANDER, Therese",Women,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,2002,Salt Lake City,Ice Hockey,Ice Hockey,"VIKMAN, Anna",Women,Ice Hockey,Bronze
Sweden,SWE,9798871,50579.6736486777,2002,Salt Lake City,Skiing,Alpine Skiing,"PAERSON, Anja",Women,Giant Slalom,Silver
Sweden,SWE,9798871,50579.6736486777,2002,Salt Lake City,Skiing,Alpine Skiing,"PAERSON, Anja",Women,Slalom,Bronze
Sweden,SWE,9798871,50579.6736486777,2002,Salt Lake City,Skiing,Cross Country Skiing,"ELOFSSON, Per",Men,10KM Pursuit,Bronze
Sweden,SWE,9798871,50579.6736486777,2002,Salt Lake City,Skiing,Snowboard,"RIKARDSSON, Richard",Men,Giant Parallel Slalom,Silver
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Biathlon,Biathlon,"OLOFSSON, Anna Carin",Women,12.5KM Mass Start,Gold
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Biathlon,Biathlon,"OLOFSSON, Anna Carin",Women,7.5KM,Silver
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Curling,Curling,"BERGMAN, Ulrika",Women,Curling,Gold
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Curling,Curling,"LINDAHL, Cathrine",Women,Curling,Gold
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Curling,Curling,"LUND, Eva",Women,Curling,Gold
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Curling,Curling,"NORBERG, Anette",Women,Curling,Gold
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Curling,Curling,"SVAERD, Anna",Women,Curling,Gold
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"ALFREDSSON, Daniel",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"AXELSSON, Per Johan",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"BACKMAN, Christian",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"FORSBERG, Peter",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"HANNULA, Mika",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"HAVELID, Niclas",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"HOLMSTROM, Tomas",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"JONSSON, Jorgen",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"JONSSON, Kenny",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"KRONWALL, Niklas",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"LIDSTROM, Nicklas",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"LIV, Stefan",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"LUNDQVIST, Henrik",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"MODIN, Fredrik",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"OHLUND, Mattias",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"PAHLSSON, Samuel",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"SAMUELSSON, Mikael",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"SEDIN, Daniel",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"SEDIN, Henrik",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"SUNDIN, Mats",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"SUNDIN, Ronnie",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"TELLQVIST, Mikael",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"TJARNQVIST, Daniel",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"ZETTERBERG, Henrik",Men,Ice Hockey,Gold
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"ANDERSSON, Cecilia",Women,Ice Hockey,Silver
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"ANDERSSON, Gunilla",Women,Ice Hockey,Silver
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"ASSERHOLT, Jenni",Women,Ice Hockey,Silver
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"EDSTRAND, Ann-Louise",Women,Ice Hockey,Silver
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"ELFSBERG, Joa",Women,Ice Hockey,Silver
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"ELIASSON, Emma",Women,Ice Hockey,Silver
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"HOLST, Erika",Women,Ice Hockey,Silver
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"JANSSON, Nanna",Women,Ice Hockey,Silver
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"LINDBERG, Ylva",Women,Ice Hockey,Silver
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"LINDQVIST, Jenny",Women,Ice Hockey,Silver
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"LUNDBERG, Kristina",Women,Ice Hockey,Silver
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"MARTIN, Kim",Women,Ice Hockey,Silver
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"NEVALAINEN, Frida",Women,Ice Hockey,Silver
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"O KONOR, Emilie",Women,Ice Hockey,Silver
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"ROOTH, Maria",Women,Ice Hockey,Silver
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"RUNDQVIST, Danijela",Women,Ice Hockey,Silver
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"SJOLANDER, Therese",Women,Ice Hockey,Silver
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"TIMGLAS, Katarina",Women,Ice Hockey,Silver
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"VIKMAN, Anna",Women,Ice Hockey,Silver
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Ice Hockey,Ice Hockey,"WINBERG, Pernilla",Women,Ice Hockey,Silver
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Skiing,Alpine Skiing,"PAERSON, Anja",Women,Alpine Combined,Bronze
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Skiing,Alpine Skiing,"PAERSON, Anja",Women,Downhill,Bronze
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Skiing,Alpine Skiing,"OTTOSSON, Anna",Women,Giant Slalom,Bronze
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Skiing,Alpine Skiing,"PAERSON, Anja",Women,Slalom,Gold
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Skiing,Cross Country Skiing,"FREDRIKSSON, Mathias",Men,4X10KM Relay,Bronze
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Skiing,Cross Country Skiing,"LARSSON, Mats",Men,4X10KM Relay,Bronze
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Skiing,Cross Country Skiing,"OLSSON, Johan",Men,4X10KM Relay,Bronze
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Skiing,Cross Country Skiing,"SOEDERGREN, Anders",Men,4X10KM Relay,Bronze
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Skiing,Cross Country Skiing,"FREDRIKSSON, Thobias",Men,Sprint 1.5KM,Bronze
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Skiing,Cross Country Skiing,"LIND, Bjoern",Men,Sprint 1.5KM,Gold
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Skiing,Cross Country Skiing,"FREDRIKSSON, Thobias",Men,Team Sprint,Gold
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Skiing,Cross Country Skiing,"LIND, Bjoern",Men,Team Sprint,Gold
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Skiing,Cross Country Skiing,"ANDERSSON, Lina",Women,Team Sprint,Gold
Sweden,SWE,9798871,50579.6736486777,2006,Turin,Skiing,Cross Country Skiing,"DAHLBERG, Anna",Women,Team Sprint,Gold
Sweden,SWE,9798871,50579.6736486777,2010,Vancouver,Biathlon,Biathlon,"FERRY, Bjorn",Men,12.5Km Pursuit,Gold
Sweden,SWE,9798871,50579.6736486777,2010,Vancouver,Curling,Curling,"BERGSTROEM, Kajsa",Women,Curling,Gold
Sweden,SWE,9798871,50579.6736486777,2010,Vancouver,Curling,Curling,"SVAERD, Anna",Women,Curling,Gold
